sensorRange,acoCandidateCount,acoStepLength,acoAlpha,acoBeta,n_runs,convergence_rate,mean_ct,std_ct,median_ct,mean_victims
100.0,36,100.0,2.5,2.5,10,1.0,70.90019238940455,27.999925581625188,56.64438288957668,5.0
100.0,36,100.0,2.5,3.0,10,1.0,74.49207559415314,25.461980962393394,66.8255066552005,5.0
100.0,36,100.0,2.5,3.5,10,1.0,71.09612919450507,21.88425248587189,66.9295888131784,5.0
100.0,36,100.0,2.5,4.0,10,1.0,67.95769664498015,20.19587851416524,63.72538497986385,5.0
100.0,36,125.0,0.5,1.0,10,1.0,75.90649458327427,31.967664885774095,70.49310652811654,5.0
100.0,36,125.0,0.5,1.5,10,0.9,68.69224210844156,23.543223022225337,77.93134404877942,4.8
100.0,36,125.0,0.5,2.0,10,1.0,78.73770172207821,48.66777671163955,74.86944689802189,5.0
100.0,36,125.0,0.5,2.5,10,1.0,64.49672250676551,24.790327096504242,64.54698718254701,5.0
100.0,36,125.0,0.5,3.0,10,1.0,69.78301462291374,36.88217509652661,64.54698718254701,5.0
100.0,36,125.0,0.5,3.5,10,1.0,61.762031984269,21.73787902408887,63.42852929882562,5.0
100.0,36,125.0,0.5,4.0,10,0.9,59.44116684361995,21.70265280471523,62.93715011804287,4.8
100.0,36,125.0,1.0,1.0,10,1.0,77.06487766206723,37.44174981003407,69.55470437490897,5.0
100.0,36,125.0,1.0,1.5,10,0.9,68.40861781391862,28.397183488572797,73.53204209840163,4.9
100.0,36,125.0,1.0,2.0,10,0.8,62.11878787502802,25.814702492549287,62.639639832196536,4.8
100.0,36,125.0,1.0,2.5,10,1.0,66.73426938335953,32.31227197315814,64.54698718254701,5.0
100.0,36,125.0,1.0,3.0,10,0.9,56.024217782993276,17.465455765438325,62.93715011804287,4.9
100.0,36,125.0,1.0,3.5,10,0.9,59.04699217472307,21.20157930443227,62.93715011804287,4.9
100.0,36,125.0,1.0,4.0,10,0.9,64.8937660179393,34.57833007925101,62.93715011804287,4.9
100.0,36,125.0,1.5,1.0,10,0.8,62.0271077313932,19.500412092954573,61.71473948818189,4.7
100.0,36,125.0,1.5,1.5,10,0.9,75.50013722073561,35.749755107164646,78.0,4.9
100.0,36,125.0,1.5,2.0,10,1.0,80.12839921873044,44.51437372185606,74.43766753634772,5.0
100.0,36,125.0,1.5,2.5,10,1.0,68.60752914318323,37.206946648361736,64.54698718254701,5.0
100.0,36,125.0,1.5,3.0,10,0.9,56.02874212882088,17.473308853438986,62.93715011804287,4.9
100.0,36,125.0,1.5,3.5,10,1.0,68.1717096494818,36.08357599905748,63.42852929882562,5.0
100.0,36,125.0,1.5,4.0,10,0.8,54.88557665923778,18.31642749540251,56.87509981960561,4.7
100.0,36,125.0,2.0,1.0,10,0.9,66.8392793058895,27.192584000396348,58.65661010067077,4.9
100.0,36,125.0,2.0,1.5,10,1.0,90.26613691874213,52.09895582933377,79.11713138196308,5.0
100.0,36,125.0,2.0,2.0,10,0.9,65.5475213971302,27.349085522449727,74.4091049294707,4.9
100.0,36,125.0,2.0,2.5,10,1.0,76.13072214169458,50.41800107103154,64.54698718254701,5.0
100.0,36,125.0,2.0,3.0,10,0.9,56.695408795487545,18.70223005671885,62.93715011804287,4.9
100.0,36,125.0,2.0,3.5,10,0.9,59.141870785434335,21.22053482303858,62.93715011804287,4.9
100.0,36,125.0,2.0,4.0,10,1.0,75.50638327268479,45.37904382136349,63.42852929882562,5.0
100.0,36,125.0,2.5,1.0,10,0.9,66.75032051409596,27.251462469761034,58.65661010067077,4.9
100.0,36,125.0,2.5,1.5,10,1.0,83.70583044934864,39.8333922261354,79.14976021376611,5.0
100.0,36,125.0,2.5,2.0,10,0.9,72.44407035417466,36.91964383771907,74.4091049294707,4.9
100.0,36,125.0,2.5,2.5,10,1.0,69.8615472583989,38.01588075151847,65.58703294274284,5.0
100.0,36,125.0,2.5,3.0,10,0.9,57.20569097283875,18.984509485751342,62.93715011804287,4.9
100.0,36,125.0,2.5,3.5,10,0.9,65.94056429844593,30.649651396912752,62.93715011804287,4.9
100.0,36,125.0,2.5,4.0,10,0.9,68.26255446864667,32.926745927685594,62.93715011804287,4.9
100.0,36,150.0,0.5,1.0,10,1.0,78.15070501577637,30.730528717352996,67.77547238174071,5.0
100.0,36,150.0,0.5,1.5,10,0.9,106.91882730047557,47.45632993509978,95.60262853749992,4.9
100.0,36,150.0,0.5,2.0,10,0.9,71.33680781771136,20.063756474804478,69.54263966767074,4.9
100.0,36,150.0,0.5,2.5,10,0.9,58.44480055240443,10.898693231779296,64.68515566673834,4.9
100.0,36,150.0,0.5,3.0,10,0.9,58.44792838972371,10.900921479259706,64.68515566673834,4.9
100.0,36,150.0,0.5,3.5,10,1.0,73.43070265104076,44.24854889234867,65.84928587851974,5.0
100.0,36,150.0,0.5,4.0,10,0.9,61.549326402236815,14.23465220068847,65.36260839001446,4.9
100.0,36,150.0,1.0,1.0,10,1.0,92.3964868619019,42.72154327024653,83.4454164174077,5.0
100.0,36,150.0,1.0,1.5,10,0.8,72.26110488520258,31.226783431181886,62.87160219369537,4.8
100.0,36,150.0,1.0,2.0,10,0.9,77.96401971734733,19.957684704850617,72.44359337537144,4.9
100.0,36,150.0,1.0,2.5,10,1.0,66.7959293260974,29.41879204241377,62.92614100707556,5.0
100.0,36,150.0,1.0,3.0,10,0.9,57.94814628249511,10.72678727786327,60.13018047403684,4.9
100.0,36,150.0,1.0,3.5,10,1.0,67.95148082091944,29.179680450533635,65.49760804443883,5.0
100.0,36,150.0,1.0,4.0,10,1.0,67.2480970389379,26.972295155575107,65.51055951688167,5.0
100.0,36,150.0,1.5,1.0,10,0.9,73.73373656352183,24.52612083548312,69.06969126434721,4.9
100.0,36,150.0,1.5,1.5,10,1.0,90.88790814682041,38.79706805213705,81.62568789446055,5.0
100.0,36,150.0,1.5,2.0,10,0.9,70.55731972382122,15.354104887276433,64.68515566673834,4.9
100.0,36,150.0,1.5,2.5,10,0.9,67.69359225428353,35.2855304479201,60.079740446003605,4.9
100.0,36,150.0,1.5,3.0,10,1.0,66.72654868372048,29.506076052626778,62.382448056370976,5.0
100.0,36,150.0,1.5,3.5,10,1.0,66.03369113588477,23.732315751669596,65.49760804443883,5.0
100.0,36,150.0,1.5,4.0,10,0.9,59.591654107828475,11.953274796953192,64.68515566673834,4.9
100.0,36,150.0,2.0,1.0,10,1.0,77.8311970585423,25.95229878556433,70.19597148459627,5.0
100.0,36,150.0,2.0,1.5,10,0.9,88.95867915167871,42.47932106772159,68.71796318232961,4.9
100.0,36,150.0,2.0,2.0,10,1.0,72.14776565422787,18.73754855065588,67.82172710980288,5.0
100.0,36,150.0,2.0,2.5,10,1.0,64.28654875916493,24.638466420772723,61.346665155051724,5.0
100.0,36,150.0,2.0,3.0,10,1.0,63.23399606209968,21.590653448373782,61.346665155051724,5.0
100.0,36,150.0,2.0,3.5,10,1.0,64.39155036207835,21.34778976309665,63.649372765419095,5.0
100.0,36,150.0,2.0,4.0,10,1.0,64.55137642675892,21.352743469285254,63.649372765419095,5.0
100.0,36,150.0,2.5,1.0,10,1.0,78.16990537549735,25.73534502648156,70.19597148459627,5.0
100.0,36,150.0,2.5,1.5,10,1.0,86.41792951639545,32.515101889111996,81.62568789446055,5.0
100.0,36,150.0,2.5,2.0,10,1.0,72.2458553453487,18.996376918186705,67.82172710980288,5.0
100.0,36,150.0,2.5,2.5,10,0.9,57.07365545627184,9.881558367769532,60.079740446003605,4.9
100.0,36,150.0,2.5,3.0,10,1.0,63.23399606209968,21.590653448373782,61.346665155051724,5.0
100.0,36,150.0,2.5,3.5,10,1.0,64.39155036207835,21.34778976309665,63.649372765419095,5.0
100.0,36,150.0,2.5,4.0,10,1.0,64.55137642675892,21.352743469285254,63.649372765419095,5.0
